企业名称,线索id,线索标题,线索是否下架,线索链接,作品ID,作品名,掌柜名,店铺名,店铺链接,线索入库时间,开店时间,"店铺状态（是否还存在,1表示还开着2,0表示关店了）"
圣智学习（北京）教育科技有限公司,32546182,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=810310120148,200470,通途英语 听说与思辩 2,尚品書箼,尚品書箼,https://shop60525101.taobao.com,2024/6/28 20:16,2010/2/7 14:21,1
圣智学习（北京）教育科技有限公司,32595188,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=810446569205,200470,通途英语 听说与思辩 2,里奥书城,里奥书城,https://shop111765956.taobao.com,2024/7/1 13:35,2014/6/28 13:33,1
圣智学习（北京）教育科技有限公司,32595187,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=810488122001,200470,通途英语 听说与思辩 2,阅青山书屋,阅青山书屋,https://shop103107525.taobao.com,2024/7/1 13:35,2013/3/29 11:36,1
圣智学习（北京）教育科技有限公司,32595184,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=810556521734,200470,通途英语 听说与思辩 2,雅阁轩书院,雅阁轩书院,https://shop64606579.taobao.com,2024/7/1 13:35,2011/1/23 15:27,1
圣智学习（北京）教育科技有限公司,32595194,通途英语(2) 听说与思辩 程晓堂 2023-08,已下架,https://item.taobao.com/item.htm?id=810763365252,200470,通途英语 听说与思辩 2,古旧图书,古旧图书,https://shop34910650.taobao.com,2024/7/1 13:35,2007/10/6 22:10,1
圣智学习（北京）教育科技有限公司,32595189,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=810971781377,200470,通途英语 听说与思辩 2,阅博书屋,阅博书屋,https://shop108337141.taobao.com,2024/7/1 13:35,2014/1/8 15:23,1
圣智学习（北京）教育科技有限公司,32595190,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=811002749493,200470,通途英语 听说与思辩 2,品味书店,品味书店,https://shop151071660.taobao.com,2024/7/1 13:35,2016/3/20 19:49,1
圣智学习（北京）教育科技有限公司,32919580,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=817867180759,200470,通途英语 听说与思辩 2,帅的惊动党666,大千世界书屋,https://shop102087446.taobao.com,2024/7/24 16:31,2013/1/27 10:15,1
圣智学习（北京）教育科技有限公司,32948812,正版通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社不详程晓堂,已下架,https://item.taobao.com/item.htm?id=818199591017,200470,通途英语 听说与思辩 2,gl10号店,独书一帜,https://shop394086469.taobao.com,2024/7/26 18:12,2023/1/27 16:21,1
圣智学习（北京）教育科技有限公司,32963912,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=819119688497,200470,通途英语 听说与思辩 2,宝贝菲菲淘,菲菲书海臻选,https://shop70540295.taobao.com,2024/7/28 18:12,2012/2/17 18:45,1
圣智学习（北京）教育科技有限公司,33034441,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=821187095242,200470,通途英语 听说与思辩 2,乐购小屋_2008,钟山书屋,https://shop57805059.taobao.com,2024/8/5 11:59,2009/4/9 10:08,1
圣智学习（北京）教育科技有限公司,33034443,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=821459930285,200470,通途英语 听说与思辩 2,琳琅打造时尚生活,知行书屋,https://shop105030276.taobao.com,2024/8/5 11:59,2013/6/28 13:16,1
圣智学习（北京）教育科技有限公司,33034446,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=821478709232,200470,通途英语 听说与思辩 2,乐购小屋_2008,钟山书屋,https://shop57805059.taobao.com,2024/8/5 11:59,2009/4/9 10:08,1
圣智学习（北京）教育科技有限公司,33034444,通途英语(2) 听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=821490200951,200470,通途英语 听说与思辩 2,富如东海服饰,悦读书斋,https://shop63930851.taobao.com,2024/8/5 11:59,2010/12/14 16:07,1
圣智学习（北京）教育科技有限公司,33034445,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=821494133787,200470,通途英语 听说与思辩 2,洋妞妞包包bag,远景古旧书社,https://shop70582821.taobao.com,2024/8/5 11:59,2012/2/20 22:07,1
圣智学习（北京）教育科技有限公司,33034447,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=821502225248,200470,通途英语 听说与思辩 2,乐购小屋_2008,钟山书屋,https://shop57805059.taobao.com,2024/8/5 11:59,2009/4/9 10:08,1
圣智学习（北京）教育科技有限公司,33078474,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=822495478159,200470,通途英语 听说与思辩 2,叶恋达123,妍妍图书馆,https://shop104831845.taobao.com,2024/8/9 12:02,NaT,0
圣智学习（北京）教育科技有限公司,33078475,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=822572630835,200470,通途英语 听说与思辩 2,s家潮流女装,宝宝图书馆,https://shop111020944.taobao.com,2024/8/9 12:02,NaT,0
圣智学习（北京）教育科技有限公司,33078476,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=822634150580,200470,通途英语 听说与思辩 2,喜乐家纺,藏书阁书海,https://shop159725131.taobao.com,2024/8/9 12:02,2016/5/31 14:36,1
圣智学习（北京）教育科技有限公司,33097507,正品二手通途英语(2) 听说与思辩+读写与思辨(两本合售) 程晓,已下架,https://item.taobao.com/item.htm?id=822939690679,200470,通途英语 听说与思辩 2,天泰华盛,晗晗图书,https://shop59139939.taobao.com,2024/8/11 12:02,2009/8/31 15:04,1
圣智学习（北京）教育科技有限公司,33097519,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=823046074636,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/8/11 12:02,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33097506,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=823101221458,200470,通途英语 听说与思辩 2,涵宝宝10086,松风图书,https://shop109794211.taobao.com,2024/8/11 12:02,2014/3/28 19:29,1
圣智学习（北京）教育科技有限公司,33097510,通途英语(2) 听说与思辩 程晓堂 不详 出版,已下架,https://item.taobao.com/item.htm?id=823168100139,200470,通途英语 听说与思辩 2,大大单子2013,大单子书屋,https://shop106655025.taobao.com,2024/8/11 12:02,2013/10/2 23:34,1
圣智学习（北京）教育科技有限公司,33097512,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=823177549947,200470,通途英语 听说与思辩 2,max瑶总,舒想书屋,https://shop60062182.taobao.com,2024/8/11 12:02,2009/12/9 17:33,1
圣智学习（北京）教育科技有限公司,33097505,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=823191241571,200470,通途英语 听说与思辩 2,max瑶总,舒想书屋,https://shop60062182.taobao.com,2024/8/11 12:02,2009/12/9 17:33,1
圣智学习（北京）教育科技有限公司,33097520,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=823271226787,200470,通途英语 听说与思辩 2,蒙蒙接发,扬帆书局,https://shop34365936.taobao.com,2024/8/11 12:02,2007/3/31 14:13,1
圣智学习（北京）教育科技有限公司,33097508,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=823349052961,200470,通途英语 听说与思辩 2,韩饰风界,远景书店,https://shop59943096.taobao.com,2024/8/11 12:02,2009/11/26 23:43,1
圣智学习（北京）教育科技有限公司,33115686,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=823693959602,200470,通途英语 听说与思辩 2,幻想_世界,谦益堂,https://shop58766553.taobao.com,2024/8/13 12:19,2009/7/17 13:48,1
圣智学习（北京）教育科技有限公司,33115684,通途英语2 听说与思辩读写与思辨两本合售 程晓堂 江苏凤凰教育出,已下架,https://item.taobao.com/item.htm?id=823847929224,200470,通途英语 听说与思辩 2,山东特产百货商城,d[s109616586],https://shop109616586.taobao.com,2024/8/13 12:19,2014/3/21 17:21,1
圣智学习（北京）教育科技有限公司,33115685,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=823900037830,200470,通途英语 听说与思辩 2,wwkebi,熊猫书局,https://shop58945761.taobao.com,2024/8/13 12:19,2009/8/7 19:34,1
圣智学习（北京）教育科技有限公司,33194901,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=825326371153,200470,通途英语 听说与思辩 2,tb5126707587,书香书馆,https://shop252726019.taobao.com,2024/8/19 12:35,2023/5/19 10:59,1
圣智学习（北京）教育科技有限公司,33220951,正版通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社不详程晓堂,已下架,https://item.taobao.com/item.htm?id=825597939249,200470,通途英语 听说与思辩 2,gl10号店,独书一帜,https://shop394086469.taobao.com,2024/8/21 12:38,2023/1/27 16:21,1
圣智学习（北京）教育科技有限公司,33194909,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825611532299,200470,通途英语 听说与思辩 2,安伊熙y,四阅书店,https://shop534858299.taobao.com,2024/8/19 12:35,2019/4/21 12:11,1
圣智学习（北京）教育科技有限公司,33194914,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825613620127,200470,通途英语 听说与思辩 2,男人阁8,一味书店,https://shop63222282.taobao.com,2024/8/19 12:35,2010/10/25 13:24,1
圣智学习（北京）教育科技有限公司,33194912,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825660685604,200470,通途英语 听说与思辩 2,金色沙哈拉,遠方書院,nan,2024/8/19 12:35,NaT,0
圣智学习（北京）教育科技有限公司,33194902,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825717245778,200470,通途英语 听说与思辩 2,victorsgf_haha,大蘑菇书店,https://shop60614668.taobao.com,2024/8/19 12:35,2010/3/1 10:21,1
圣智学习（北京）教育科技有限公司,33220941,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=825742371206,200470,通途英语 听说与思辩 2,sususs66i,万家图书汇,https://shop112670952.taobao.com,2024/8/21 12:38,2014/8/8 11:06,1
圣智学习（北京）教育科技有限公司,33220946,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825743666044,200470,通途英语 听说与思辩 2,上海沪隆汽配,云次方书屋,https://shop67178730.taobao.com,2024/8/21 12:38,2011/6/3 22:01,1
圣智学习（北京）教育科技有限公司,33194903,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=825744221003,200470,通途英语 听说与思辩 2,嘿嘿9579,嘿嘿书屋,https://shop137563856.taobao.com,2024/8/19 12:35,2015/10/23 15:39,1
圣智学习（北京）教育科技有限公司,33220942,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=825757462549,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/8/21 12:38,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33220949,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825789074789,200470,通途英语 听说与思辩 2,诚意花园,云端书店,https://shop108942004.taobao.com,2024/8/21 12:38,2014/2/24 10:41,1
圣智学习（北京）教育科技有限公司,33194913,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825800356218,200470,通途英语 听说与思辩 2,刘桐捷,乌有先生旧书馆,https://shop120517728.taobao.com,2024/8/19 12:35,2015/4/22 20:40,1
圣智学习（北京）教育科技有限公司,33220945,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825818743597,200470,通途英语 听说与思辩 2,里奥互动,里奥书城,https://shop111765956.taobao.com,2024/8/21 12:38,2014/6/28 13:33,1
圣智学习（北京）教育科技有限公司,33194910,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=825867097729,200470,通途英语 听说与思辩 2,赵赵赵赵赵越,龙门书社,https://shop349699423.taobao.com,2024/8/19 12:35,2019/3/1 19:10,1
圣智学习（北京）教育科技有限公司,33194911,通途英语(2) 听说与思辩 江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=825882936703,200470,通途英语 听说与思辩 2,嘿嘿9579,嘿嘿书屋,https://shop137563856.taobao.com,2024/8/19 12:35,2015/10/23 15:39,1
圣智学习（北京）教育科技有限公司,33220944,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=825933563607,200470,通途英语 听说与思辩 2,古镇陶瓷商城,九品图书,https://shop112537140.taobao.com,2024/8/21 12:38,2014/8/2 9:23,1
圣智学习（北京）教育科技有限公司,33242261,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=826365139219,200470,通途英语 听说与思辩 2,ktiu89,风茂书屋,https://shop250711281.taobao.com,2024/8/23 12:44,2017/9/20 20:43,1
圣智学习（北京）教育科技有限公司,33220947,通途英语(2) 听说与思辩 程晓堂 江苏凤凰教育出版社 不详,已下架,https://item.taobao.com/item.htm?id=826492172145,200470,通途英语 听说与思辩 2,那谁咋恋爱la,新科书店,https://shop72130344.taobao.com,2024/8/21 12:38,2012/5/29 20:26,1
圣智学习（北京）教育科技有限公司,33220943,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=826566537083,200470,通途英语 听说与思辩 2,零食惠小卖部,石榴图书店,https://shop210947742.taobao.com,2024/8/21 12:38,2021/3/22 8:30,1
圣智学习（北京）教育科技有限公司,33220948,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=826577848159,200470,通途英语 听说与思辩 2,金海燕19891213,黄金屋1818,https://shop151505759.taobao.com,2024/8/21 12:38,2016/3/26 13:35,1
圣智学习（北京）教育科技有限公司,33220950,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=826578017211,200470,通途英语 听说与思辩 2,恒ai林,平凡社,https://shop60601362.taobao.com,2024/8/21 12:38,2010/2/27 10:50,1
圣智学习（北京）教育科技有限公司,33242260,通途英语(2) 听说与思辩 程晓堂 江苏凤凰教育出版社 不详,已下架,https://item.taobao.com/item.htm?id=826624363605,200470,通途英语 听说与思辩 2,蘑菇豆逗,忆卷书店,https://shop429995647.taobao.com,2024/8/23 12:44,2019/11/27 16:39,1
圣智学习（北京）教育科技有限公司,33242263,通途英语(2) 听说与思辩 程晓堂 江苏凤凰教育出版社 不详,已下架,https://item.taobao.com/item.htm?id=826624499146,200470,通途英语 听说与思辩 2,蘑菇豆逗,忆卷书店,https://shop429995647.taobao.com,2024/8/23 12:44,2019/11/27 16:39,1
圣智学习（北京）教育科技有限公司,33242262,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=826637794758,200470,通途英语 听说与思辩 2,远畅企业店,远臻书舍,https://shop67981218.taobao.com,2024/8/23 12:44,2011/7/22 11:13,1
圣智学习（北京）教育科技有限公司,33242268,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=827002066388,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/8/23 12:46,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33242264,通途英语(2) 听说与思辩 程晓堂 江苏凤凰教育出版社 不详,已下架,https://item.taobao.com/item.htm?id=827015269010,200470,通途英语 听说与思辩 2,蘑菇豆逗,忆卷书店,https://shop429995647.taobao.com,2024/8/23 12:44,2019/11/27 16:39,1
圣智学习（北京）教育科技有限公司,33263473,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=827109622886,200470,通途英语 听说与思辩 2,简单时尚0088,君诚书舍,https://shop63321581.taobao.com,2024/8/25 13:04,2010/11/2 10:28,1
圣智学习（北京）教育科技有限公司,33242265,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=827143868053,200470,通途英语 听说与思辩 2,花琅阁199907,花琅阁199907,https://shop219776162.taobao.com,2024/8/23 12:44,2019/3/20 14:19,1
圣智学习（北京）教育科技有限公司,33263469,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=827174418669,200470,通途英语 听说与思辩 2,angelia1749,美辰书屋,https://shop105496763.taobao.com,2024/8/25 13:04,2013/7/23 18:06,1
圣智学习（北京）教育科技有限公司,33242269,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=827224437327,200470,通途英语 听说与思辩 2,乐享每天呀,乐每天书屋,https://shop62200413.taobao.com,2024/8/23 12:46,2010/7/21 9:43,1
圣智学习（北京）教育科技有限公司,33263485,正版通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社不详程晓堂,已下架,https://item.taobao.com/item.htm?id=827475485161,200470,通途英语 听说与思辩 2,gl10号店,独书一帜,https://shop394086469.taobao.com,2024/8/25 13:06,2023/1/27 16:21,1
圣智学习（北京）教育科技有限公司,33263470,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=827570603350,200470,通途英语 听说与思辩 2,song405,新北图书,https://shop59245002.taobao.com,2024/8/25 13:04,2009/9/12 2:13,1
圣智学习（北京）教育科技有限公司,33263486,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=827608221729,200470,通途英语 听说与思辩 2,诚信经营4570,读书快乐馆,https://shop67683768.taobao.com,2024/8/25 13:06,2011/7/3 20:46,1
圣智学习（北京）教育科技有限公司,33263467,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=827669643993,200470,通途英语 听说与思辩 2,壹家潮牌小店,壹家潮牌书屋,https://shop542354898.taobao.com,2024/8/25 13:04,2016/8/3 18:30,1
圣智学习（北京）教育科技有限公司,33263472,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=827670499391,200470,通途英语 听说与思辩 2,东海天纶水晶有限公司,聚缘书屋,https://shop431892275.taobao.com,2024/8/25 13:04,2016/8/17 10:33,1
圣智学习（北京）教育科技有限公司,33263476,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=827871114226,200470,通途英语 听说与思辩 2,ling18118,小林图书店,https://shop33555132.taobao.com,2024/8/25 13:04,2006/3/25 19:19,1
圣智学习（北京）教育科技有限公司,33263468,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=827934394140,200470,通途英语 听说与思辩 2,chengxindiyi_jiayou,元宝书屋,https://shop68013949.taobao.com,2024/8/25 13:04,2011/7/24 14:24,1
圣智学习（北京）教育科技有限公司,33287716,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=827949922729,200470,通途英语 听说与思辩 2,周秀zjy,暮轩图书店,https://shop112870353.taobao.com,2024/8/27 13:06,2014/8/16 22:57,1
圣智学习（北京）教育科技有限公司,33287715,通途英语 2 听说与思辩 读写与思辨 程晓堂,已下架,https://item.taobao.com/item.htm?id=827956242549,200470,通途英语 听说与思辩 2,新佰威服饰,新佰书屋,nan,2024/8/27 13:06,NaT,0
圣智学习（北京）教育科技有限公司,33263471,通途英语(2) 听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=827966124171,200470,通途英语 听说与思辩 2,tb066289942,丽莉旧书店,https://shop440462251.taobao.com,2024/8/25 13:04,2022/4/15 8:51,1
圣智学习（北京）教育科技有限公司,33263475,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=828032489828,200470,通途英语 听说与思辩 2,ht果果0903,陌上书屋,https://shop162839453.taobao.com,2024/8/25 13:04,2016/6/21 18:54,1
圣智学习（北京）教育科技有限公司,33263489,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=828156453809,200470,通途英语 听说与思辩 2,华骏灯饰,小七七图书,https://shop108730102.taobao.com,2024/8/25 13:06,2014/2/15 12:11,1
圣智学习（北京）教育科技有限公司,33287720,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=828178614963,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/8/27 13:06,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33287723,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=828246870732,200470,通途英语 听说与思辩 2,糖小姐。,糖小姐图书,https://shop226234984.taobao.com,2024/8/27 13:06,2018/1/9 8:58,1
圣智学习（北京）教育科技有限公司,33263488,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=828310296641,200470,通途英语 听说与思辩 2,新佰威服饰,新佰书屋,nan,2024/8/25 13:06,NaT,0
圣智学习（北京）教育科技有限公司,33263487,通途英语(2) 听说与思辩 江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=828310340585,200470,通途英语 听说与思辩 2,新佰威服饰,新佰书屋,nan,2024/8/25 13:06,NaT,0
圣智学习（北京）教育科技有限公司,33287717,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=828372927178,200470,通途英语 听说与思辩 2,花瓣爱人,静雅图书屋,https://shop120092714.taobao.com,2024/8/27 13:06,2015/4/19 6:52,1
圣智学习（北京）教育科技有限公司,33287719,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=828373551923,200470,通途英语 听说与思辩 2,若灵世家,六宫图书严选,https://shop117636692.taobao.com,2024/8/27 13:06,2015/3/25 18:40,1
圣智学习（北京）教育科技有限公司,33308479,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=828462695532,200470,通途英语 听说与思辩 2,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/8/29 13:06,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,33287722,通途英语(2) 听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=828514178348,200470,通途英语 听说与思辩 2,tb856226169,轩雅旧书院,https://shop239916017.taobao.com,2024/8/27 13:06,2020/3/31 11:18,1
圣智学习（北京）教育科技有限公司,33287724,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=828520368454,200470,通途英语 听说与思辩 2,乐购小屋_2008,钟山书屋,https://shop57805059.taobao.com,2024/8/27 13:06,2009/4/9 10:08,1
圣智学习（北京）教育科技有限公司,33308476,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=828590083121,200470,通途英语 听说与思辩 2,海潮5,聚贤书屋,https://shop36078386.taobao.com,2024/8/29 13:06,2008/7/13 15:46,1
圣智学习（北京）教育科技有限公司,33287718,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=828851064521,200470,通途英语 听说与思辩 2,狮王户外渔具包用品店,摘星楼旧书店,https://shop108125871.taobao.com,2024/8/27 13:06,2013/12/23 9:43,1
圣智学习（北京）教育科技有限公司,33287721,通途英语(2) 听说与思辩+读写与思辨(两本合售) 程晓堂,已下架,https://item.taobao.com/item.htm?id=828867072489,200470,通途英语 听说与思辩 2,小南外贸服饰,百文斋书房,https://shop68687187.taobao.com,2024/8/27 13:06,2011/9/6 10:53,1
圣智学习（北京）教育科技有限公司,33308485,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=829035606324,200470,通途英语 听说与思辩 2,欢乐熊家居店,琳琳浪漫图书,https://shop572773862.taobao.com,2024/8/29 13:08,NaT,0
圣智学习（北京）教育科技有限公司,33308487,通途英语(2) 听说与思辩 程晓堂 不详,已下架,https://item.taobao.com/item.htm?id=829053367463,200470,通途英语 听说与思辩 2,动感贸易001,雅书阁书屋,https://shop128880303.taobao.com,2024/8/29 13:08,2015/8/15 19:11,1
圣智学习（北京）教育科技有限公司,33308488,正版通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社不详程晓堂,已下架,https://item.taobao.com/item.htm?id=829060741188,200470,通途英语 听说与思辩 2,gl10号店,独书一帜,https://shop394086469.taobao.com,2024/8/29 13:08,2023/1/27 16:21,1
圣智学习（北京）教育科技有限公司,33308480,通途英语(2) 听说与思辩程晓堂50132001江苏凤凰教育出版社不详程,已下架,https://item.taobao.com/item.htm?id=829118652336,200470,通途英语 听说与思辩 2,gd6号书店,一半书坊,https://shop452649217.taobao.com,2024/8/29 13:06,2022/9/5 23:09,1
圣智学习（北京）教育科技有限公司,33308486,通途英语(2) 听说与思辩+读写与思辨(两本合售)/程晓堂,已下架,https://item.taobao.com/item.htm?id=829435648421,200470,通途英语 听说与思辩 2,宝儿my,绝版书籍,https://shop129901647.taobao.com,2024/8/29 13:08,2015/9/1 17:34,1
圣智学习（北京）教育科技有限公司,33331035,通途英语(2) 听说与思辩,已下架,https://item.taobao.com/item.htm?id=829877483512,200470,通途英语 听说与思辩 2,qq505155454,轩辕书屋,https://shop60627877.taobao.com,2024/9/2 15:00,2010/3/2 23:48,1
圣智学习（北京）教育科技有限公司,33331036,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=830058361157,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/9/2 15:00,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33444712,通途英语(2) 听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=834570786216,200470,通途英语 听说与思辩 2,布布熊祺舰店,悦成书舍,https://shop67263789.taobao.com,2024/9/19 2:25,2011/6/9 11:16,1
圣智学习（北京）教育科技有限公司,33444702,通途英语(2)听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=834587558327,200470,通途英语 听说与思辩 2,tb592305225,威扬书店,https://shop111722251.taobao.com,2024/9/19 2:25,2014/6/26 16:12,1
圣智学习（北京）教育科技有限公司,33444716,通途英语(2) 听说与思辩+读写与思辨(两本合售),已下架,https://item.taobao.com/item.htm?id=835039064026,200470,通途英语 听说与思辩 2,jingye273431711,微思书屋,https://shop102994778.taobao.com,2024/9/19 2:25,2013/3/24 18:45,1
圣智学习（北京）教育科技有限公司,33444709,通途英语(2) 听说与思辩 江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=835106411492,200470,通途英语 听说与思辩 2,泓妮特卖店,木文书店,https://shop105545926.taobao.com,2024/9/19 2:25,2013/7/26 16:01,1
圣智学习（北京）教育科技有限公司,33444703,通途英语(2) 听说与思辩 程晓堂,已下架,https://item.taobao.com/item.htm?id=835106679035,200470,通途英语 听说与思辩 2,泓妮特卖店,木文书店,https://shop105545926.taobao.com,2024/9/19 2:25,2013/7/26 16:01,1
圣智学习（北京）教育科技有限公司,33444711,通途英语(2)听说与思辩,已下架,https://item.taobao.com/item.htm?id=835202975244,200470,通途英语 听说与思辩 2,雪舞非花,中华五千年书屋,https://shop61866453.taobao.com,2024/9/19 2:25,2010/6/20 10:48,1
圣智学习（北京）教育科技有限公司,33444707,通途英语(2) 听说与思辩程晓堂江苏凤凰教育出版社,已下架,https://item.taobao.com/item.htm?id=835257806042,200470,通途英语 听说与思辩 2,襟三江书馆,襟三江书馆,https://shop578560284.taobao.com,2024/9/19 2:25,2024/3/27 11:45,1
圣智学习（北京）教育科技有限公司,33444715,正版9成新图书丨通途英语(2) 听说与思辩+读写与思辨(两本合售)",已下架,https://item.taobao.com/item.htm?id=835444409006,200470,通途英语 听说与思辩 2,tb4968606481,tb4968606481的小店,https://shop266485843.taobao.com,2024/9/19 2:25,NaT,0
